interarrival,total_service_time,priority_level,num_connections
0.09385361799537183,0.4431100391168952,2.00066099343197,0.122483673188209
0.6020242861835042,0.41547612294091946,0.488207589903416,0.22212415864051
0.2633491387090899,0.7440233702187642,1.61108429342856,-1.27602078077371
0.18258851075519067,0.653575830212693,0.753957009247475,-1.12269960102346
0.03392497409246926,0.20738238395861477,0.6704571259546,0.298394828118297
0.033919258382921036,0.3031108108103064,-0.145846920828003,1.20854768395647
0.011967753721736136,0.2685167731691805,-0.747332353670152,2.40271617041526
0.4022461728959879,0.41680897638339975,-1.74625333730706,0.159828103019369
0.18381643072545292,1.2875569356638052,-0.10171035042354,1.95277884954948
0.24625001234091806,0.16412145960774766,0.200725723358641,-0.339280429381819
0.004159861599827725,0.5945103559069309,1.972290893197,-0.0382357191737323
0.7007114950316624,0.8829434479492293,-0.60178070560282,0.508784802629427
0.357285908670935,0.43610949154742706,1.49242876429335,0.843678657149346
0.0477375250497894,0.7407060883366618,1.08624597339621,1.37501063112579
0.04013579774993267,1.2917987470365881,-1.4740720913768,2.09012694640911
0.04052228456645141,0.859201367730301,-0.847466246946594,1.22343691036564
0.07255074589209543,0.9331813105713138,-0.115233314541768,0.892187383920172
0.1487855661721709,0.10529660960864162,2.04952859539226,0.57033585829301
0.11310741335606733,0.5906728574349833,-1.68472894789909,-0.345707013382188
0.06884459851078831,1.11874042731568,1.90807845989981,-0.585506524269262
0.18927417477995975,0.23003012909741666,1.93174860975296,-0.530233465860863
0.030046905745467735,0.278095085389789,1.87068295859065,-0.633065956508515
0.06910310240048045,0.969310443064402,-0.0220715885324507,-0.0143649358158816
0.09125544364416942,0.8124611313820543,0.764624303821066,-0.234210210737846
0.12178693757195501,0.5725670137079335,-0.447752905062796,0.130756166244433
0.3075872022061824,0.42980400604317615,0.474134268081561,-1.29639479503489
0.04454717242573806,0.93487891403079,-2.13561599284363,-0.0073973418932946
0.14440583100662555,1.4428676097284292,2.97450449721266,-1.12704799679055
0.17950094426195212,0.5956296158072135,3.73190108274261,1.62326377056182
0.00951276995128171,0.5864584497099203,-0.539110709514824,0.893566124648457
0.18706660412992204,1.3735752436094038,1.62843160656355,-0.190490653521491
0.03739225039548329,0.29505500137245927,2.37251905205797,-2.38001830143473
0.013452786175860848,0.6231112635737643,1.97410580833691,-0.511500738556676
0.5947375587013862,1.1771389268290529,0.362581439846807,1.10722451623836
0.6741260684922346,0.3443172685243138,2.00499014852985,1.38544745191114
0.33046631456257536,0.9112157406145369,-0.14234751133424,-0.345485195347731
0.07265757199375165,0.9251702630695544,0.823945125795504,1.58038225327747
0.020555463000501248,0.1687971315686258,2.02948251023386,-0.396680251452941
0.23055015261973236,0.7139923155620735,1.16768350869103,0.0395752812506147
0.11601816851707968,0.2733552140011698,0.131073253929953,-0.48976802020285
0.026030446790889727,0.6167405564374622,1.04584125274048,0.209054963330113
0.13670944562683005,0.43351717867276524,0.648100704282019,-0.0843103728028887
0.006998744288695818,0.6238134980461829,0.824641076737385,-0.489616625399908
0.4800845774786048,0.07548710053771979,-0.791479226767128,-1.41623717541929
0.05989155536813722,0.5959242998766902,-0.716885644693436,2.15741977838602
0.21725115971299608,0.2974690061418524,-0.283208913647495,-0.832751730653435
0.07470931633152474,0.4454577083233368,-1.20532415330357,0.182624982118037
0.14682217918184573,0.5719607091741786,-2.70097439385832,0.690695035418285
0.15824475959635953,0.7939451939198898,0.807138756242604,1.67941959935977
0.04087771990158115,0.6219819039036051,-0.608451527072645,0.258994824709657
0.6985614265472453,0.5474036782952695,-1.81702021631442,1.43043716719918
0.29844907542762816,0.6646704901573139,2.09368814664861,-0.149311777513967
0.5610188838583164,1.0270588740791853,-2.45575091168587,0.72715156494822
0.45043039950683933,0.5342709954039517,2.29902271370404,0.27500088832456
0.182210882476655,0.5121618544827026,1.24380060175556,0.572665545243377
0.509887075853881,0.8577286105428849,-0.383456513861591,-0.289526132456963
0.018531091790623126,0.39135315178084257,-4.60174039254578,-0.807779530867455
0.043626938926253495,0.4326383550219262,-1.09144965636861,-0.644278675858792
0.00925639313736639,0.24704031399515408,2.03233375241614,-0.457101226694231
0.07870641736061737,0.2239651445586199,2.15206451162921,0.0622167868887987
0.09842605835884372,0.31455817789143453,0.370622861140564,-1.01031352485676
0.06331208864176514,0.19816838367769485,2.44316609752798,-1.61308499870972
0.3529115730481868,0.22593028977931418,-3.38016177714392,0.767520116624486
0.08824539990597403,0.46111557317345764,2.41351495587856,1.38530479144382
0.06596056802684984,0.49527525215162893,0.28910350117657,0.913584509421567
0.15648141664154921,0.32901396370620456,2.79308110840614,-0.961731040278312
0.030379629564125772,0.6828917141316022,0.970829810693258,0.572102313815252
0.32409671915494626,0.9845857980450125,-0.27616532447822,-0.0578761129439265
0.015495173762261803,1.0717230971631624,0.199919439478871,0.88169498677391
0.866829267917464,0.2402574208881075,1.18863544844631,-0.169393389712447
0.2958967552483023,0.45005005383227037,3.44104371354834,-0.578385799630504
0.044307888101177195,1.4291701950977604,-1.82137997481185,0.221913738968121
0.001107484075187095,0.39265422172732106,0.34818102808503,0.122061790164478
0.33797935549722524,0.14876306934809902,-1.02891137911305,1.30622009950114
0.24541918147740893,0.012839945500218193,1.99534833115187,0.32882435759306
0.2611325817575998,0.1271529609775246,1.19474436845013,0.362061482264393
0.2950429052087027,0.5627179526189021,2.55736033722947,-0.865633400134674
0.015385853102759271,0.5172602299022236,3.76656606845428,-1.7526028642868
0.0887785344832465,0.6414215629183594,2.51546209040486,-0.173819506382009
0.024630020920889933,0.6261422276062273,0.308608743422959,0.649957860270211
0.3977059143316446,0.8994973156845142,4.09610127988438,0.857505591781282
0.19526023834247483,0.6718855327627381,2.10849881668587,0.629142563166703
0.08036376025026021,0.13393599873955073,0.48267179877135,1.45530558602668
0.013133613160956579,1.050361927311627,-0.0395319440948236,1.06031326141361
0.07449767008207074,0.6773904886735157,1.75600649054178,-0.196991824986745
0.07866284263682627,1.0101945765418836,0.161046443924269,1.30457631737685
0.2615751567915482,0.06501445502138038,2.15351819993882,-0.640499293835033
0.202977871785204,0.5227696404722156,1.22350960256325,-0.462540108165927
0.436450382480303,0.7404496931584743,1.11421933054045,-0.428327075388606
0.12781322667526196,1.0669309404828984,1.61641914206543,0.69938090603059
0.02547447872310038,0.6783877955281283,2.32436977909691,-2.11895615221401
0.2498252688633199,0.6695957051590629,-0.956523439405688,-0.0353581168354419
0.28607855061537285,0.5116533586166903,-1.18775370153885,1.03323616576308
0.16477749897716576,0.3630117735700344,-0.45495285654127,1.69014304023585
0.2947779933442729,0.23701194708127998,2.48091425091078,0.869473757502773
0.13616294630205558,0.27205237376738656,0.0370148489249995,-0.50670181402487
0.14793576775545342,0.4349756621260028,0.432737045470436,0.595200154522425
0.11156283878168548,0.12673641872395894,1.34496298917953,-0.0720606199340282
0.005149554798022746,0.13052169514794795,-1.03486455887841,-1.23339580926648
0.02283348703837317,0.12179489755677872,0.0336491006941431,0.948157497742934
0.006386736258610765,0.61425473985081,-0.63270934694107,0.785622265893212
0.2023459101855099,0.774388472766422,-1.30213279004128,0.374471799010434
0.07547934175901998,0.5546232530966975,1.20992873138999,0.903463608958978
0.14208743542683802,0.27911144892359896,-0.357166741763007,0.213364947852993
0.4762531059691951,0.9235346621821281,2.00877613746153,-1.2350669576501
0.05734776459665967,0.38948679728798286,-0.278813816935939,-0.37779467994632
0.10565639497653452,0.9524499376189502,0.488700627455282,-0.347980442693281
0.2817498295077167,0.6209270268750441,-0.815388986922241,0.434675593229898
0.05196103138347881,0.3311490384980409,1.24675118189397,0.272919240593821
0.016020855710035274,0.950123271486046,0.53383692162699,-0.534444205462764
0.06842806077741141,0.8385863513816836,0.263748222928916,1.42039232425674
0.035161671700012574,0.1934446074247813,-0.123054422461065,0.720648801212105
0.5309900171761249,0.5696076698971693,0.163324555192134,1.68391998345655
0.3301774160969139,0.6906932953121704,1.77592018597786,1.98994474485103
0.20069883810410621,0.6340679405444763,1.23092324482687,-0.215604576081541
0.41030394610416265,0.26767892317827013,0.0315808183448325,0.691063648871172
0.3255937881481113,0.3698142999771714,1.97213156636772,-0.144958880903946
0.041299095271727815,0.8450639885275418,0.889394048356934,0.719322493142782
0.4461626810471122,0.37939687818593687,-0.0990620996014171,-0.0681972280102586
0.1550199803932344,0.5402118870877034,1.52790758682404,-0.707782286878968
0.3294696582607133,0.9857303372662535,-2.58143840895249,-1.05995808415621
0.4528485298572463,0.3123221697511622,-0.992977092456124,1.03350555366059
0.0765461432836637,0.5564894260495201,3.03747733237629,-0.376119426233465
0.02331843202477017,0.5455895293429425,0.724987078956613,-2.20955106384211
0.051737349227876275,0.38642173600271545,1.38646713870168,-0.952023754738297
0.11141153854972288,0.16155314755599154,-2.83570957038074,-1.42812379445129
0.34076594532778903,0.1534269498822753,-1.7411870778333,-2.17888969979957
0.3942689943759667,0.1964396500359603,0.0113840417480535,-1.29696279687757
0.0013952818363301295,0.6389734369649516,-1.49352367495721,1.69255544206683
0.14297523186771116,1.2567449985876868,-1.15258567071941,-0.740575140502472
0.10805466418373427,0.44790803093956766,-0.88031145962881,0.631273314853531
0.0502334676551649,0.45089696906943877,-1.42177055203427,-0.430501911979278
0.025536078309129365,0.3282198018335881,-2.09670216325891,-2.52755103112845
0.0823817159724865,0.7646061633331559,0.60600470103168,-0.300882889985796
0.5726242245382299,0.27421215340343785,-0.892240627652043,-0.959288258658547
0.07807676057629488,0.8109132398113228,1.36629309784655,-1.31841007114561
0.1462905611520304,0.09415959695849513,-1.64907343011995,-1.06920056884578
0.24281739537617097,0.35877094594756426,0.853006669438448,-0.395894364826847
0.09039489979339248,0.6470201356671273,1.39630824132225,-2.00345841697742
0.71355962765834,0.023851767717370007,2.73400263351903,-1.06898991164985
0.6564019729082796,0.10965332940706321,-0.414849235036412,0.724838991630821
0.05801225899844106,0.8822292857102267,-5.92579533721794,-0.879085315089434
0.13753185569276946,0.9758683207866505,-1.45782945957144,-2.56604306117461
0.07158609201580936,0.6336201278035548,0.546430664619971,-0.0436466607896051
0.06704993527621635,0.4392346562540594,-1.80410793902833,0.996539211204515
0.007516895553104507,0.21258597495064785,3.09074738974588,0.55199790447071
0.18809841419651863,0.35349144438291735,-2.61443434192941,1.10903112628486
0.1397039265659277,1.0982177192929707,-1.91671684909144,0.825994882618123
